Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
NOP,2019-01-21,W,Away,MEM85-105NOP,0.527,39,74,0.346,9,26,0.692,18,26,50,7,43,19,8,7,19,17,105
WAS,2019-01-21,W,Home,DET87-101WAS,0.456,36,79,0.348,8,23,0.778,21,27,45,5,40,24,7,6,16,18,101
DET,2019-01-21,L,Away,WAS101-87DET,0.403,31,77,0.324,11,34,0.778,14,18,40,2,38,22,5,3,18,21,87
DAL,2019-01-21,L,Away,MIL116-106DAL,0.414,41,99,0.350,14,40,0.588,10,17,48,11,37,24,7,11,11,19,106
MIL,2019-01-21,W,Home,DAL106-116MIL,0.462,42,91,0.375,12,32,0.909,20,22,51,8,43,21,9,7,15,19,116
POR,2019-01-21,W,Away,UTA104-109POR,0.500,45,90,0.444,8,18,0.733,11,15,44,7,37,30,6,9,11,22,109
UTA,2019-01-21,L,Home,POR109-104UTA,0.396,36,91,0.212,7,33,0.806,25,31,48,13,35,21,5,8,15,19,104
ATL,2019-01-21,L,Home,ORL122-103ATL,0.453,39,86,0.300,9,30,0.696,16,23,44,9,35,23,5,3,14,24,103
MIA,2019-01-21,L,Away,BOS107-99MIA,0.419,36,86,0.314,11,35,0.889,16,18,38,10,28,25,11,5,20,16,99
CHI,2019-01-21,W,Away,CLE88-104CHI,0.474,36,76,0.500,15,30,0.773,17,22,50,8,42,24,8,2,18,26,104
BKN,2019-01-21,W,Home,SAC94-123BKN,0.500,45,90,0.371,13,35,0.833,20,24,56,12,44,25,9,4,17,15,123
SAC,2019-01-21,L,Away,BKN123-94SAC,0.419,39,93,0.400,10,25,0.545,6,11,37,10,27,26,8,4,14,20,94
PHI,2019-01-21,W,Home,HOU93-121PHI,0.489,43,88,0.348,8,23,0.818,27,33,55,10,45,21,9,14,13,22,121
BOS,2019-01-21,W,Home,MIA99-107BOS,0.494,43,87,0.400,12,30,0.900,9,10,36,8,28,26,13,7,19,21,107
NYK,2019-01-21,L,Home,OKC127-109NYK,0.448,39,87,0.304,7,23,0.750,24,32,36,11,25,25,8,3,12,23,109
OKC,2019-01-21,W,Away,NYK109-127OKC,0.542,45,83,0.517,15,29,0.815,22,27,49,10,39,26,7,2,19,31,127
LAL,2019-01-21,L,Home,GSW130-111LAL,0.500,42,84,0.250,5,20,0.579,22,38,42,7,35,20,1,4,15,19,111
GSW,2019-01-21,W,Away,LAL111-130GSW,0.510,50,98,0.432,16,37,0.737,14,19,50,13,37,41,8,6,12,27,130
HOU,2019-01-21,L,Away,PHI121-93HOU,0.360,31,86,0.262,11,42,0.769,20,26,38,6,32,14,9,6,12,25,93
CLE,2019-01-21,L,Home,CHI104-88CLE,0.356,31,87,0.222,6,27,0.690,20,29,38,11,27,16,8,4,14,18,88
POR,2019-01-22,L,Away,OKC123-114POR,0.453,43,95,0.278,10,36,0.818,18,22,52,20,32,21,7,3,20,20,114
OKC,2019-01-22,W,Home,POR114-123OKC,0.506,43,85,0.478,11,23,0.788,26,33,37,9,28,26,16,4,11,20,123
TOR,2019-01-22,W,Home,SAC105-120TOR,0.440,40,91,0.400,16,40,0.686,24,35,46,12,34,25,7,5,16,21,120
LAC,2019-01-22,L,Away,DAL106-98LAC,0.363,33,91,0.278,10,36,0.759,22,29,41,14,27,19,4,4,8,26,98
DAL,2019-01-22,W,Home,LAC98-106DAL,0.469,38,81,0.294,10,34,0.690,20,29,48,9,39,21,5,6,13,25,106
PHX,2019-01-22,L,Home,MIN118-91PHX,0.425,37,87,0.206,7,34,0.556,10,18,34,5,29,23,6,9,14,17,91
MIN,2019-01-22,W,Away,PHX91-118MIN,0.437,45,103,0.357,15,42,0.684,13,19,64,20,44,30,7,1,15,18,118
SAC,2019-01-22,L,Away,TOR120-105SAC,0.451,41,91,0.333,7,21,0.727,16,22,43,10,33,29,8,7,14,27,105
BKN,2019-01-23,W,Home,ORL110-114BKN,0.478,43,90,0.313,10,32,0.783,18,23,45,12,33,20,7,2,17,22,114
CHA,2019-01-23,W,Away,MEM107-118CHA,0.532,41,77,0.400,12,30,0.774,24,31,37,5,32,23,8,2,9,19,118
MEM,2019-01-23,L,Home,CHA118-107MEM,0.469,38,81,0.290,9,31,0.917,22,24,38,6,32,25,8,3,11,25,107
UTA,2019-01-23,W,Home,DEN108-114UTA,0.432,38,88,0.413,19,46,0.704,19,27,40,12,28,28,7,7,13,20,114
TOR,2019-01-23,L,Away,IND110-106TOR,0.413,38,92,0.308,12,39,0.783,18,23,45,10,35,28,2,5,9,22,106
IND,2019-01-23,W,Home,TOR106-110IND,0.435,40,92,0.346,9,26,0.840,21,25,48,12,36,27,6,7,7,23,110
MIA,2019-01-23,L,Home,LAC111-99MIA,0.470,39,83,0.286,8,28,0.591,13,22,40,12,28,23,3,3,14,19,99
LAC,2019-01-23,W,Away,MIA99-111LAC,0.529,45,85,0.318,7,22,0.667,14,21,41,7,34,23,5,3,7,20,111
ORL,2019-01-23,L,Away,BKN114-110ORL,0.427,38,89,0.324,11,34,0.821,23,28,42,11,31,22,7,11,13,19,110
DEN,2019-01-23,L,Away,UTA114-108DEN,0.477,42,88,0.296,8,27,0.800,16,20,50,12,38,20,7,9,16,25,108
BOS,2019-01-23,W,Home,CLE103-123BOS,0.523,45,86,0.480,12,25,0.913,21,23,43,9,34,25,12,5,14,20,123
HOU,2019-01-23,W,Away,NYK110-114HOU,0.411,37,90,0.250,11,44,0.763,29,38,44,15,29,10,15,10,13,25,114
NYK,2019-01-23,L,Home,HOU114-110NYK,0.457,37,81,0.367,11,30,0.833,25,30,48,10,38,15,5,7,19,23,110
ATL,2019-01-23,W,Away,CHI101-121ATL,0.500,45,90,0.375,15,40,0.762,16,21,51,16,35,31,11,2,17,20,121
CHI,2019-01-23,L,Home,ATL121-101CHI,0.443,35,79,0.308,8,26,0.852,23,27,37,7,30,20,7,6,15,21,101
PHI,2019-01-23,W,Home,SAS120-122PHI,0.505,47,93,0.472,17,36,0.786,11,14,42,13,29,35,9,5,12,14,122
DET,2019-01-23,W,Away,NOP94-98DET,0.404,36,89,0.333,13,39,0.684,13,19,49,9,40,24,5,3,9,15,98
SAS,2019-01-23,L,Away,PHI122-120SAS,0.573,47,82,0.481,13,27,0.867,13,15,36,5,31,24,8,6,15,15,120
NOP,2019-01-23,L,Home,DET98-94NOP,0.462,42,91,0.273,6,22,0.444,4,9,49,8,41,20,3,9,12,18,94
CLE,2019-01-23,L,Away,BOS123-103CLE,0.437,38,87,0.433,13,30,0.700,14,20,44,15,29,20,4,4,21,18,103
NOP,2019-01-24,L,Away,OKC122-116NOP,0.485,49,101,0.278,10,36,0.667,8,12,42,8,34,34,7,6,12,16,116
OKC,2019-01-24,W,Home,NOP116-122OKC,0.495,50,101,0.438,14,32,0.500,8,16,57,14,43,33,8,2,14,15,122
WAS,2019-01-24,L,Home,GSW126-118WAS,0.463,44,95,0.357,15,42,0.714,15,21,36,9,27,29,7,2,10,22,118
GSW,2019-01-24,W,Away,WAS118-126GSW,0.568,50,88,0.350,7,20,0.905,19,21,50,8,42,34,5,6,15,21,126
PHX,2019-01-24,L,Home,POR120-106PHX,0.409,36,88,0.342,13,38,0.778,21,27,39,9,30,19,9,4,16,22,106
POR,2019-01-24,W,Away,PHX106-120POR,0.468,44,94,0.462,12,26,1.000,20,20,53,14,39,25,8,8,17,24,120
LAL,2019-01-24,L,Home,MIN120-105LAL,0.506,44,87,0.286,8,28,0.643,9,14,39,9,30,28,5,5,20,23,105
MIN,2019-01-24,W,Away,LAL105-120MIN,0.431,44,102,0.303,10,33,0.880,22,25,55,22,33,24,8,3,14,15,120
SAC,2019-01-25,W,Away,MEM96-99SAC,0.407,37,91,0.364,12,33,0.765,13,17,49,12,37,23,11,5,19,25,99
MEM,2019-01-25,L,Home,SAC99-96MEM,0.425,34,80,0.300,6,20,0.815,22,27,44,9,35,22,13,5,16,22,96
DEN,2019-01-25,W,Home,PHX95-132DEN,0.500,47,94,0.417,15,36,0.793,23,29,57,16,41,26,9,1,12,20,132
PHX,2019-01-25,L,Away,DEN132-95PHX,0.421,32,76,0.233,7,30,0.923,24,26,35,2,33,20,4,7,16,25,95
MIL,2019-01-25,W,Home,CHA99-108MIL,0.461,41,89,0.194,6,31,0.870,20,23,46,6,40,17,9,6,12,18,108
CHA,2019-01-25,L,Away,MIL108-99CHA,0.400,36,90,0.256,10,39,0.680,17,25,53,12,41,20,4,2,17,19,99
DET,2019-01-25,L,Away,DAL106-101DET,0.412,35,85,0.316,12,38,0.760,19,25,46,13,33,22,6,0,13,26,101
DAL,2019-01-25,W,Home,DET101-106DAL,0.457,37,81,0.389,14,36,0.600,18,30,43,9,34,24,8,6,10,25,106
MIN,2019-01-25,L,Away,UTA106-102MIN,0.422,38,90,0.308,8,26,0.857,18,21,50,12,38,20,5,5,15,22,102
NYK,2019-01-25,L,Away,BKN109-99NYK,0.425,37,87,0.258,8,31,0.654,17,26,33,6,27,17,12,11,8,31,99
WAS,2019-01-25,W,Away,ORL91-95WAS,0.443,35,79,0.556,15,27,0.833,10,12,38,5,33,26,9,1,12,15,95
ORL,2019-01-25,L,Home,WAS95-91ORL,0.452,38,84,0.212,7,33,0.667,8,12,52,13,39,24,3,4,16,10,91
HOU,2019-01-25,W,Home,TOR119-121HOU,0.451,41,91,0.217,10,46,0.879,29,33,40,12,28,17,11,5,12,21,121
TOR,2019-01-25,L,Away,HOU121-119TOR,0.484,44,91,0.389,14,36,0.944,17,18,47,12,35,27,4,1,21,25,119
CLE,2019-01-25,L,Home,MIA100-94CLE,0.435,37,85,0.333,10,30,0.769,10,13,42,9,33,23,8,2,13,21,94
MIA,2019-01-25,W,Away,CLE94-100MIA,0.468,37,79,0.391,9,23,0.680,17,25,47,11,36,19,6,4,14,18,100
BKN,2019-01-25,W,Home,NYK99-109BKN,0.405,34,84,0.273,9,33,0.681,32,47,60,18,42,19,5,2,20,21,109
LAC,2019-01-25,W,Away,CHI101-106LAC,0.463,38,82,0.381,8,21,0.759,22,29,50,5,45,27,3,4,16,14,106
CHI,2019-01-25,L,Home,LAC106-101CHI,0.392,40,102,0.286,10,35,0.917,11,12,49,12,37,20,11,5,11,23,101
UTA,2019-01-25,W,Home,MIN102-106UTA,0.394,37,94,0.325,13,40,0.760,19,25,47,16,31,25,9,8,11,19,106
IND,2019-01-26,L,Away,MEM106-103IND,0.432,32,74,0.333,9,27,0.833,30,36,40,7,33,20,7,5,18,26,103
NOP,2019-01-26,L,Home,SAS126-114NOP,0.469,45,96,0.259,7,27,0.708,17,24,41,10,31,26,6,6,8,18,114
MEM,2019-01-26,W,Home,IND103-106MEM,0.488,39,80,0.321,9,28,0.679,19,28,36,8,28,29,8,5,14,24,106
DEN,2019-01-26,W,Home,PHI110-126DEN,0.511,48,94,0.333,8,24,0.759,22,29,51,11,40,27,4,4,11,21,126
SAS,2019-01-26,W,Away,NOP114-126SAS,0.516,47,91,0.458,11,24,0.840,21,25,51,9,42,30,5,3,10,19,126
ATL,2019-01-26,L,Away,POR120-111ATL,0.457,42,92,0.364,12,33,0.750,15,20,36,9,27,24,9,7,11,27,111
BOS,2019-01-26,L,Home,GSW115-111BOS,0.414,41,99,0.375,15,40,0.933,14,15,49,15,34,23,6,4,14,22,111
PHI,2019-01-26,L,Away,DEN126-110PHI,0.418,38,91,0.389,14,36,0.741,20,27,41,11,30,29,7,2,12,24,110
POR,2019-01-26,W,Home,ATL111-120POR,0.500,41,82,0.367,11,30,0.900,27,30,47,11,36,26,8,7,19,23,120
GSW,2019-01-26,W,Away,BOS111-115GSW,0.446,37,83,0.364,12,33,0.853,29,34,53,11,42,25,8,7,15,19,115
MIL,2019-01-27,L,Away,OKC118-112MIL,0.429,39,91,0.405,15,37,0.679,19,28,49,9,40,22,6,5,14,22,112
UTA,2019-01-27,W,Away,MIN111-125UTA,0.535,46,86,0.385,15,39,0.720,18,25,36,6,30,30,8,5,9,17,125
TOR,2019-01-27,W,Away,DAL120-123TOR,0.446,37,83,0.500,17,34,0.842,32,38,44,8,36,24,6,5,8,27,123
DAL,2019-01-27,L,Home,TOR123-120DAL,0.489,43,88,0.306,11,36,0.676,23,34,43,7,36,25,5,2,11,29,120
LAC,2019-01-27,W,Home,SAC108-122LAC,0.477,42,88,0.379,11,29,0.931,27,29,52,14,38,35,6,1,19,28,122
SAC,2019-01-27,L,Away,LAC122-108SAC,0.398,37,93,0.222,8,36,0.867,26,30,44,15,29,18,12,6,12,26,108
ORL,2019-01-27,L,Away,HOU103-98ORL,0.402,39,97,0.286,10,35,0.588,10,17,56,18,38,23,10,4,15,18,98
OKC,2019-01-27,W,Home,MIL112-118OKC,0.468,44,94,0.500,16,32,0.560,14,25,52,11,41,29,5,10,12,21,118
MIA,2019-01-27,W,Away,NYK97-106MIA,0.464,39,84,0.364,12,33,0.889,16,18,47,8,39,26,6,5,16,24,106
HOU,2019-01-27,W,Home,ORL98-103HOU,0.475,38,80,0.333,12,36,0.714,15,21,39,3,36,20,8,7,13,19,103
SAS,2019-01-27,W,Home,WAS119-132SAS,0.570,49,86,0.471,16,34,0.857,18,21,49,7,42,31,6,4,16,20,132
WAS,2019-01-27,L,Away,SAS132-119WAS,0.449,40,89,0.391,18,46,0.724,21,29,32,8,24,32,11,0,9,18,119
PHX,2019-01-27,L,Away,LAL116-102PHX,0.400,34,85,0.269,7,26,0.844,27,32,40,15,25,19,8,9,16,20,102
MIN,2019-01-27,L,Home,UTA125-111MIN,0.481,37,77,0.472,17,36,0.870,20,23,35,5,30,22,7,4,16,22,111
CLE,2019-01-27,W,Away,CHI101-104CLE,0.424,39,92,0.382,13,34,0.867,13,15,52,12,40,26,5,3,8,13,104
CHI,2019-01-27,L,Home,CLE104-101CHI,0.443,39,88,0.346,9,26,0.824,14,17,47,8,39,22,5,8,10,17,101
NYK,2019-01-27,L,Home,MIA106-97NYK,0.429,36,84,0.269,7,26,0.750,18,24,38,7,31,22,13,3,11,20,97
LAL,2019-01-27,W,Home,PHX102-116LAL,0.528,47,89,0.435,10,23,0.667,12,18,41,14,27,28,8,10,18,30,116
NYK,2019-01-28,L,Away,CHA101-92NYK,0.400,34,85,0.304,7,23,0.654,17,26,46,8,38,19,6,6,10,15,92
DEN,2019-01-28,W,Away,MEM92-95DEN,0.440,37,84,0.222,8,36,0.929,13,14,37,9,28,17,10,2,15,18,95
MEM,2019-01-28,L,Home,DEN95-92MEM,0.449,35,78,0.281,9,32,0.684,13,19,42,9,33,26,5,7,20,22,92
CHA,2019-01-28,W,Home,NYK92-101CHA,0.415,39,94,0.324,11,34,0.750,12,16,51,13,38,25,4,10,10,20,101
ATL,2019-01-28,W,Away,LAC118-123ATL,0.506,44,87,0.294,10,34,0.862,25,29,44,15,29,28,7,6,19,25,123
GSW,2019-01-28,W,Away,IND100-132GSW,0.541,53,98,0.419,13,31,0.813,13,16,48,13,35,39,9,7,14,19,132
LAC,2019-01-28,L,Home,ATL123-118LAC,0.482,41,85,0.370,10,27,0.929,26,28,38,13,25,27,10,4,16,26,118
BKN,2019-01-28,L,Away,BOS112-104BKN,0.379,39,103,0.382,13,34,0.813,13,16,48,16,32,20,10,5,17,20,104
BOS,2019-01-28,W,Home,BKN104-112BOS,0.450,45,100,0.325,13,40,0.900,9,10,52,16,36,29,11,16,18,16,112
IND,2019-01-28,L,Home,GSW132-100IND,0.426,40,94,0.400,12,30,0.800,8,10,38,10,28,29,4,5,15,18,100
MIL,2019-01-29,W,Away,DET105-115MIL,0.540,47,87,0.406,13,32,0.800,8,10,39,6,33,32,9,6,11,15,115
DET,2019-01-29,L,Home,MIL115-105DET,0.472,42,89,0.324,12,37,0.750,9,12,39,10,29,29,8,3,12,14,105
OKC,2019-01-29,W,Away,ORL117-126OKC,0.538,49,91,0.429,9,21,0.731,19,26,43,6,37,25,7,8,7,16,126
ORL,2019-01-29,L,Home,OKC126-117ORL,0.431,44,102,0.341,14,41,0.833,15,18,53,18,35,26,4,5,12,18,117
HOU,2019-01-29,L,Home,NOP121-116HOU,0.396,40,101,0.339,19,56,0.708,17,24,45,15,30,22,11,5,12,20,116
NOP,2019-01-29,W,Away,HOU116-121NOP,0.511,46,90,0.290,9,31,0.800,20,25,55,13,42,27,8,9,17,17,121
CHI,2019-01-29,L,Away,BKN122-117CHI,0.500,47,94,0.321,9,28,0.737,14,19,50,5,45,17,6,8,18,29,117
CLE,2019-01-29,W,Home,WAS113-116CLE,0.536,45,84,0.441,15,34,0.458,11,24,48,7,41,30,3,2,16,21,116
WAS,2019-01-29,L,Away,CLE116-113WAS,0.483,42,87,0.333,12,36,0.739,17,23,36,3,33,31,8,1,6,22,113
PHI,2019-01-29,W,Away,LAL105-121PHI,0.452,42,93,0.417,15,36,0.786,22,28,44,12,32,33,15,6,12,15,121
LAL,2019-01-29,L,Home,PHI121-105LAL,0.467,43,92,0.304,7,23,0.750,12,16,49,14,35,26,7,4,21,20,105
PHX,2019-01-29,L,Away,SAS126-124PHX,0.600,48,80,0.448,13,29,0.789,15,19,38,3,35,26,8,5,18,22,124
SAS,2019-01-29,W,Home,PHX124-126SAS,0.470,47,100,0.441,15,34,0.850,17,20,36,14,22,29,9,4,11,15,126
BKN,2019-01-29,W,Home,CHI117-122BKN,0.447,42,94,0.286,10,35,0.700,28,40,43,7,36,25,11,2,8,21,122
NOP,2019-01-30,L,Home,DEN105-99NOP,0.416,37,89,0.417,15,36,0.769,10,13,48,8,40,27,4,4,15,20,99
DEN,2019-01-30,W,Away,NOP99-105DEN,0.472,42,89,0.300,9,30,0.632,12,19,43,6,37,31,10,7,10,17,105
WAS,2019-01-30,W,Home,IND89-107WAS,0.526,41,78,0.429,12,28,0.619,13,21,41,8,33,27,8,4,15,24,107
MIN,2019-01-30,W,Home,MEM97-99MIN,0.389,37,95,0.229,8,35,0.773,17,22,41,11,30,25,12,3,13,24,99
MEM,2019-01-30,L,Away,MIN99-97MEM,0.414,36,87,0.261,6,23,0.864,19,22,51,14,37,21,3,7,18,27,97
SAC,2019-01-30,W,Home,ATL113-135SAC,0.545,54,99,0.314,11,35,0.762,16,21,53,15,38,36,7,2,14,24,135
ATL,2019-01-30,L,Away,SAC135-113ATL,0.442,38,86,0.348,16,46,0.840,21,25,36,9,27,24,7,3,21,19,113
IND,2019-01-30,L,Away,WAS107-89IND,0.393,33,84,0.290,9,31,0.778,14,18,39,10,29,27,6,3,17,21,89
POR,2019-01-30,W,Home,UTA105-132POR,0.533,48,90,0.500,16,32,0.870,20,23,46,11,35,28,7,5,15,17,132
MIA,2019-01-30,L,Home,CHI105-89MIA,0.382,34,89,0.286,12,42,0.692,9,13,47,15,32,22,6,2,15,20,89
CHI,2019-01-30,W,Away,MIA89-105CHI,0.513,40,78,0.421,8,19,0.810,17,21,40,5,35,26,6,3,13,20,105
BOS,2019-01-30,W,Home,CHA94-126BOS,0.556,50,90,0.414,12,29,0.875,14,16,53,12,41,34,10,7,12,14,126
CHA,2019-01-30,L,Away,BOS126-94CHA,0.438,39,89,0.325,13,40,0.429,3,7,31,7,24,20,7,5,12,17,94
DAL,2019-01-30,W,Away,NYK90-114DAL,0.536,45,84,0.395,15,38,0.818,9,11,49,7,42,31,4,1,19,19,114
NYK,2019-01-30,L,Home,DAL114-90NYK,0.410,32,78,0.231,6,26,0.714,20,28,34,5,29,16,10,5,12,15,90
UTA,2019-01-30,L,Away,POR132-105UTA,0.447,38,85,0.324,11,34,0.857,18,21,36,8,28,24,9,4,17,22,105
TOR,2019-01-31,L,Home,MIL105-92TOR,0.398,37,93,0.259,7,27,0.846,11,13,39,8,31,16,9,4,16,20,92
MIL,2019-01-31,W,Away,TOR92-105MIL,0.494,39,79,0.368,14,38,0.765,13,17,50,7,43,21,13,6,20,16,105
LAC,2019-01-31,L,Home,LAL123-120LAC,0.442,46,104,0.326,14,43,0.538,14,26,51,12,39,26,11,8,10,27,120
LAL,2019-01-31,W,Away,LAC120-123LAL,0.457,42,92,0.423,11,26,0.800,28,35,56,7,49,28,7,4,16,24,123
DAL,2019-01-31,L,Away,DET93-89DAL,0.409,36,88,0.280,7,25,0.714,10,14,44,11,33,18,2,5,12,21,89
IND,2019-01-31,L,Away,ORL107-100IND,0.451,41,91,0.211,4,19,0.875,14,16,42,6,36,26,8,2,10,18,100
ORL,2019-01-31,W,Home,IND100-107ORL,0.463,38,82,0.440,11,25,0.909,20,22,48,9,39,25,4,5,15,19,107
SAS,2019-01-31,W,Home,BKN114-117SAS,0.400,40,100,0.364,12,33,0.862,25,29,50,13,37,23,6,3,9,21,117
BKN,2019-01-31,L,Away,SAS117-114BKN,0.472,42,89,0.324,11,34,0.655,19,29,46,5,41,30,5,7,14,23,114
GSW,2019-01-31,L,Home,PHI113-104GSW,0.466,41,88,0.289,11,38,0.688,11,16,37,9,28,30,13,7,15,19,104
PHI,2019-01-31,W,Away,GSW104-113PHI,0.466,41,88,0.324,12,37,0.792,19,24,49,16,33,30,11,5,19,19,113
DET,2019-01-31,W,Home,DAL89-93DET,0.384,33,86,0.273,9,33,0.783,18,23,52,15,37,21,5,5,11,24,93
MEM,2019-02-01,L,Away,CHA100-92MEM,0.438,35,80,0.310,9,29,0.765,13,17,40,9,31,23,8,3,14,22,92
DEN,2019-02-01,W,Home,HOU122-136DEN,0.622,51,82,0.452,14,31,0.870,20,23,36,10,26,37,7,4,8,14,136
CHA,2019-02-01,W,Home,MEM92-100CHA,0.438,32,73,0.414,12,29,0.857,24,28,40,6,34,15,6,7,12,17,100
HOU,2019-02-01,L,Away,DEN136-122HOU,0.529,45,85,0.364,16,44,0.762,16,21,30,11,19,23,6,3,10,24,122
BOS,2019-02-01,W,Away,NYK99-113BOS,0.460,46,100,0.351,13,37,0.800,8,10,43,11,32,25,11,7,7,18,113
UTA,2019-02-01,W,Home,ATL112-128UTA,0.529,46,87,0.343,12,35,0.800,24,30,51,11,40,31,4,6,15,22,128
OKC,2019-02-01,W,Away,MIA102-118OKC,0.484,44,91,0.533,16,30,0.737,14,19,50,13,37,23,10,4,15,20,118
MIA,2019-02-01,L,Home,OKC118-102MIA,0.446,41,92,0.306,11,36,0.643,9,14,47,11,36,28,7,2,18,17,102
NYK,2019-02-01,L,Home,BOS113-99NYK,0.453,39,86,0.290,9,31,1.000,12,12,48,8,40,21,2,2,18,15,99
ATL,2019-02-01,L,Away,UTA128-112ATL,0.398,39,98,0.304,14,46,0.833,20,24,40,8,32,23,11,4,11,27,112
WAS,2019-02-02,L,Home,MIL131-115WAS,0.462,43,93,0.303,10,33,0.731,19,26,46,12,34,28,6,6,12,19,115
MIL,2019-02-02,W,Away,WAS115-131MIL,0.495,45,91,0.436,17,39,1.000,24,24,46,6,40,30,10,4,12,19,131
CHI,2019-02-02,L,Away,CHA125-118CHI,0.519,42,81,0.375,9,24,1.000,25,25,39,8,31,20,4,2,10,20,118
CHA,2019-02-02,W,Home,CHI118-125CHA,0.524,43,82,0.438,14,32,0.862,25,29,36,9,27,25,6,2,7,21,125
DEN,2019-02-02,W,Away,MIN106-107DEN,0.472,42,89,0.394,13,33,0.714,10,14,48,15,33,29,3,7,10,16,107
MIN,2019-02-02,L,Home,DEN107-106MIN,0.472,42,89,0.324,11,34,0.688,11,16,41,8,33,27,6,4,10,15,106
PHI,2019-02-02,L,Away,SAC115-108PHI,0.441,41,93,0.212,7,33,0.760,19,25,46,14,32,19,9,5,14,22,108
SAC,2019-02-02,W,Home,PHI108-115SAC,0.457,42,92,0.367,11,30,0.833,20,24,50,12,38,22,9,2,16,19,115
UTA,2019-02-02,L,Home,HOU125-98UTA,0.360,31,86,0.268,11,41,0.694,25,36,51,14,37,19,8,9,23,21,98
IND,2019-02-02,W,Away,MIA88-95IND,0.427,38,89,0.292,7,24,0.706,12,17,43,14,29,26,15,4,14,20,95
MIA,2019-02-02,L,Home,IND95-88MIA,0.423,30,71,0.300,9,30,0.731,19,26,43,10,33,21,8,4,24,19,88
HOU,2019-02-02,W,Away,UTA98-125HOU,0.460,40,87,0.385,15,39,0.811,30,37,48,8,40,17,15,8,14,29,125
DET,2019-02-02,L,Home,LAC111-101DET,0.422,35,83,0.405,17,42,0.700,14,20,38,7,31,21,6,4,14,27,101
ORL,2019-02-02,W,Home,BKN89-102ORL,0.436,41,94,0.370,10,27,0.833,10,12,49,7,42,25,11,8,14,17,102
LAL,2019-02-02,L,Away,GSW115-101LAL,0.438,42,96,0.259,7,27,0.588,10,17,49,13,36,23,5,4,15,18,101
BKN,2019-02-02,L,Away,ORL102-89BKN,0.363,33,91,0.263,10,38,0.813,13,16,50,8,42,23,6,2,19,11,89
DAL,2019-02-02,W,Away,CLE98-111DAL,0.476,40,84,0.410,16,39,0.789,15,19,50,9,41,20,2,4,13,26,111
CLE,2019-02-02,L,Home,DAL111-98CLE,0.400,34,85,0.174,4,23,0.788,26,33,44,11,33,20,7,2,6,22,98
ATL,2019-02-02,W,Away,PHX112-118ATL,0.512,43,84,0.438,14,32,0.692,18,26,53,16,37,21,6,5,24,18,118
PHX,2019-02-02,L,Home,ATL118-112PHX,0.469,45,96,0.375,12,32,0.556,10,18,37,10,27,31,15,5,10,23,112
SAS,2019-02-02,W,Home,NOP108-113SAS,0.478,44,92,0.391,9,23,0.889,16,18,50,10,40,29,5,2,11,16,113
NOP,2019-02-02,L,Away,SAS113-108NOP,0.448,43,96,0.286,10,35,1.000,12,12,42,5,37,26,6,4,9,16,108
GSW,2019-02-02,W,Home,LAL101-115GSW,0.473,43,91,0.324,11,34,0.947,18,19,44,7,37,31,4,9,10,17,115
LAC,2019-02-02,W,Away,DET101-111LAC,0.488,40,82,0.500,10,20,0.618,21,34,47,11,36,22,5,4,13,24,111
TOR,2019-02-03,W,Home,LAC103-121TOR,0.457,43,94,0.273,9,33,0.839,26,31,56,16,40,21,10,5,16,28,121
LAC,2019-02-03,L,Away,TOR121-103LAC,0.427,38,89,0.167,2,12,0.862,25,29,36,7,29,15,7,7,13,24,103
MEM,2019-02-03,W,Away,NYK84-96MEM,0.407,37,91,0.346,9,26,0.722,13,18,49,10,39,25,8,4,8,20,96
OKC,2019-02-03,L,Away,BOS134-129OKC,0.489,45,92,0.400,14,35,0.735,25,34,42,11,31,25,12,5,11,18,129
NYK,2019-02-03,L,Home,MEM96-84NYK,0.378,28,74,0.300,12,40,0.727,16,22,45,6,39,20,4,6,15,16,84
BOS,2019-02-03,W,Home,OKC129-134BOS,0.593,54,91,0.382,13,34,0.765,13,17,38,5,33,36,8,6,14,22,134
ATL,2019-02-04,W,Away,WAS129-137ATL,0.505,46,91,0.500,20,40,0.862,25,29,50,14,36,29,7,2,14,22,137
NOP,2019-02-04,L,Home,IND109-107NOP,0.433,39,90,0.237,9,38,0.833,20,24,55,13,42,26,6,4,17,19,107
IND,2019-02-04,W,Away,NOP107-109IND,0.451,41,91,0.357,10,28,0.708,17,24,43,8,35,25,5,3,9,17,109
WAS,2019-02-04,L,Home,ATL137-129WAS,0.495,48,97,0.316,12,38,0.724,21,29,40,13,27,34,5,8,9,20,129
SAS,2019-02-04,L,Away,SAC127-112SAS,0.429,42,98,0.281,9,32,0.905,19,21,46,15,31,18,6,3,9,20,112
SAC,2019-02-04,W,Home,SAS112-127SAC,0.556,50,90,0.406,13,32,0.609,14,23,48,8,40,26,5,5,8,18,127
DET,2019-02-04,W,Home,DEN103-129DET,0.545,48,88,0.432,16,37,0.850,17,20,53,16,37,32,8,8,20,20,129
DEN,2019-02-04,L,Away,DET129-103DEN,0.446,41,92,0.321,9,28,0.545,12,22,32,10,22,28,10,3,14,19,103
BKN,2019-02-04,L,Home,MIL113-94BKN,0.324,33,102,0.119,5,42,0.821,23,28,56,16,40,23,5,9,13,21,94
