Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
HOU,HOU @ MEM,2018-12-15,W,240,105,35,73,0.479,13,37,0.351,22,25,0.880,6,30,36,23,5,2,14,22,8
LAL,LAL @ CHA,2018-12-15,W,240,128,49,92,0.533,14,34,0.412,16,24,0.667,10,42,52,34,12,6,16,20,28
CHA,CHA vs. LAL,2018-12-15,L,240,100,39,92,0.424,7,29,0.241,15,18,0.833,9,29,38,22,3,6,18,19,-28
BOS,BOS @ DET,2018-12-15,L,240,104,39,94,0.415,9,33,0.273,17,23,0.739,12,32,44,19,11,4,14,25,-9
DET,DET vs. BOS,2018-12-15,W,240,113,39,80,0.488,10,30,0.333,25,35,0.714,10,38,48,25,10,7,20,21,9
UTA,UTA @ ORL,2018-12-15,L,240,89,28,89,0.315,7,29,0.241,26,28,0.929,11,31,42,17,13,4,10,19,-7
ORL,ORL vs. UTA,2018-12-15,W,240,96,34,72,0.472,11,24,0.458,17,20,0.850,4,44,48,18,7,10,22,27,7
MIN,MIN @ PHX,2018-12-15,L,240,99,39,96,0.406,7,35,0.200,14,19,0.737,11,30,41,26,10,4,11,19,-8
PHX,PHX vs. MIN,2018-12-15,W,240,107,41,90,0.456,9,28,0.321,16,20,0.800,11,40,51,30,6,7,16,22,8
SAS,SAS vs. CHI,2018-12-15,L,240,93,32,73,0.438,7,21,0.333,22,26,0.846,7,34,41,18,3,5,15,18,-5
CHI,CHI @ SAS,2018-12-15,W,240,98,37,86,0.430,6,29,0.207,18,21,0.857,8,32,40,16,12,8,9,20,5
MEM,MEM vs. MIA,2018-12-14,L,240,97,35,83,0.422,8,29,0.276,19,25,0.760,10,24,34,21,9,5,8,18,-3
MIA,MIA @ MEM,2018-12-14,W,240,100,36,82,0.439,15,39,0.385,13,18,0.722,14,36,50,30,3,8,17,20,3
NYK,NYK @ CHA,2018-12-14,W,265,126,47,98,0.480,12,34,0.353,20,31,0.645,9,37,46,27,11,8,10,16,2
CHA,CHA vs. NYK,2018-12-14,L,265,124,48,102,0.471,20,48,0.417,8,10,0.800,9,42,51,38,7,5,16,23,-2
DEN,DEN vs. OKC,2018-12-14,W,240,109,42,83,0.506,11,34,0.324,14,15,0.933,12,36,48,29,8,6,20,24,11
OKC,OKC @ DEN,2018-12-14,L,240,98,37,90,0.411,7,19,0.368,17,29,0.586,19,24,43,14,9,4,13,17,-11
SAC,SAC vs. GSW,2018-12-14,L,240,125,45,96,0.469,15,44,0.341,20,25,0.800,7,35,42,33,6,3,13,28,-5
GSW,GSW @ SAC,2018-12-14,W,240,130,44,96,0.458,15,40,0.375,27,36,0.750,15,45,60,32,5,0,18,23,5
TOR,TOR @ POR,2018-12-14,L,240,122,43,78,0.551,18,31,0.581,18,21,0.857,6,31,37,20,4,4,17,21,-6
